ID,Pixels,ZDiscs,Centroid,PC1,PC2,PC3,Azi_[RAD],Ele_[RAD],Sph_[RAD]
620,29951,10,"[859.1108477179394, 980.3253313745785, 172.219391673066]",[0.72760907 0.62797167 0.27610978],[-0.00376059 -0.39883966  0.91701297],[ 0.6859817  -0.66826529 -0.28783781],0.7723168000153909,-0.3972877900894597,0.8148442895981491
621,28551,10,"[832.4740989807713, 3354.891492417078, 289.2481174039438]",[ 0.51158312  0.77760152 -0.36553876],[0.20648183 0.30169932 0.93077536],[ 0.83405513 -0.55164607 -0.00621631],0.5843492553921248,-0.007452977314507833,0.5843784675770174
622,40735,14,"[866.0210875168774, 680.8165214189272, 183.02894316926475]",[0.79434241 0.59992857 0.09542456],[-0.12718778  0.01064547  0.99182153],[-0.59400624  0.79998274 -0.08475973],0.9320971702327742,-0.14173486501909308,0.9347665597702579
623,39700,14,"[835.8566246851385, 623.1450629722922, 32.9895717884131]",[-0.07754898 -0.14009943  0.98709589],[0.57519123 0.80240288 0.15907439],[ 0.81433482 -0.58010496 -0.01835843],0.618977595757413,-0.02254026723377073,0.6192141344451472
624,21341,7,"[842.9136404104775, 1081.247692235603, 125.40630710838292]",[0.66691276 0.70060221 0.25373987],[-0.15164155 -0.20579123  0.96677547],[ 0.72954247 -0.6832324  -0.03100439],0.7526303870086797,-0.04247284248762037,0.7531435837656316
625,16786,6,"[850.8104372691529, 13.585845347313237, 278.32908376027643]",[0.45397816 0.14792849 0.87864725],[ 0.73941397  0.48768423 -0.46414552],[-0.49716276  0.86039599  0.1120176 ],1.0468377025418778,-0.22161304552181985,1.050470631728825
629,55255,20,"[860.8989593701928, 1282.469966518867, 281.0370826169577]",[ 0.55535673 -0.18050772  0.8117856 ],[ 0.63458044  0.7228881  -0.273387  ],[-0.53748169  0.66697058  0.51600744],0.8924953425943819,-0.7650170546969988,1.0033484129573533
631,56031,20,"[844.6823544109511, 3095.762345844265, 233.96128928628795]",[ 0.23556868  0.91227105 -0.33506556],[0.45832062 0.19974122 0.86605176],[ 0.85700035 -0.35758213 -0.37105985],0.39528679485811835,-0.40860622839369376,0.5413761239673213
632,38023,13,"[835.181811009126, 3128.388554296084, 209.87612760697473]",[ 0.27880356  0.90130122 -0.33154892],[0.42521722 0.19369525 0.88412243],[ 0.86108007 -0.38747679 -0.32924587],0.42284500306211814,-0.3652109480154276,0.5334062964047953
633,30933,11,"[824.7474541751527, 2925.217373032037, 269.02592700352375]",[-0.07151197 -0.58888174  0.80504928],[0.4894273 0.6825537 0.5427535],[ 0.86910699 -0.43282647 -0.23940404],0.4620566455187973,-0.2687936413051033,0.5174023208600654
634,45244,16,"[842.9388648218548, 2373.236384935019, 253.85186986119706]",[0.23263818 0.10908037 0.9664269 ],[ 0.52117539  0.82498603 -0.21857326],[ 0.82113074 -0.5545264  -0.13507325],0.5939697976506673,-0.1630365621039638,0.6074069442886771
635,4767,1,"[823.0866372980911, 2207.061883784351, 67.02978812670443]",[ 0.43694677  0.84121621 -0.31848518],[0.41174118 0.12774493 0.90230285],[ 0.79971665 -0.52539178 -0.29054562],0.5812611427557907,-0.3484833481379854,0.6439732140488957
638,45844,16,"[862.2304336445336, 717.6179870866416, 97.96743303376668]",[0.26684131 0.26890233 0.92546597],[ 0.66915808  0.63937602 -0.37871595],[-0.69355834  0.72034009 -0.00932624],0.8043376722190207,-0.013446128409197096,0.8043795447266815
639,40158,14,"[868.0369540315753, 2429.5720653418994, 109.8435181034912]",[0.61846107 0.69109046 0.37403193],[-0.27272339 -0.25762619  0.92695777],[ 0.73697209 -0.67529454  0.02914477],0.741753163721116,-0.03952604110846408,0.7422166442218189
640,4039,1,"[832.5843030453083, 3587.4704134686804, 173.32186184699182]",[0.55840663 0.13180921 0.81902892],[ 0.33904464  0.86481255 -0.37033496],[ 0.75712005 -0.48448486 -0.43822785],0.5692457518115105,-0.524692087734812,0.7119030228857806
641,34480,12,"[856.1339327146171, 710.9239849187935, 65.31502320185615]",[0.30921798 0.48611695 0.81735828],[ 0.50473266  0.64454669 -0.57428608],[ 0.80599577 -0.590127    0.04605368],0.6319927842859616,-0.05707679432730787,0.6334405135224538
642,9932,3,"[838.6004832863472, 2928.6603906564637, 290.06222311719694]",[0.38886408 0.05829195 0.91944917],[ 0.39965156  0.88853404 -0.22535723],[ 0.8300984  -0.45509263 -0.32222251],0.5014904789401747,-0.37027004786517714,0.5915121986172356
643,4033,1,"[847.1775353334987, 889.7716340193405, 203.78799900818248]",[0.82666064 0.37863445 0.4162549 ],[-0.04779133 -0.68982831  0.72239386],[-0.56066762  0.61706795  0.55215847],0.83325039346059,-0.7777518782237005,0.9756044850293598
644,35021,12,"[856.7725650324091, 2315.8711630164757, 54.258644813112134]",[-0.17210054 -0.63264002  0.75508146],[0.55660295 0.56997835 0.60441529],[ 0.81275738 -0.52430076 -0.25403572],0.5729150257757194,-0.3029398331784446,0.6219268446982181
645,29563,10,"[863.8917904136928, 2454.3354192740926, 9.52498055001184]",[ 0.25036835 -0.15701538  0.95533338],[ 0.57617955  0.81715257 -0.01669742],[ 0.77803138 -0.55462406 -0.29505819],0.6193019055502247,-0.3624800097648876,0.6792702465495275
648,41356,15,"[861.4332382241996, 2264.0028774542993, 89.53885772318407]",[-0.07897458 -0.51329601  0.8545702 ],[0.59384626 0.66431897 0.4539019 ],[ 0.80069322 -0.54333002 -0.25235461],0.5962012623633064,-0.3053156128352971,0.6423448461234668
649,88418,32,"[872.8850686511796, 3119.9138636929133, 270.8076862177385]",[ 0.11846023  0.72761978 -0.67567495],[0.36724568 0.60011053 0.71063209],[ 0.92254961 -0.33232035 -0.19612599],0.3457498711777416,-0.20947271844426707,0.39615988696771004
650,6406,2,"[859.8364033718389, 170.6361223852638, 100.2892600686856]",[0.67455356 0.55441522 0.48744359],[-0.34566536 -0.34622658  0.87214828],[-0.65229821  0.75680309  0.04190623],0.8594268459047631,-0.0641558131650801,0.8601837480263178
652,33748,12,"[882.1822922839872, 62.60545810122081, 6.875696337560744]",[ 0.40472524  0.8846748  -0.23140436],[0.39133071 0.06114994 0.91821618],[ 0.82647308 -0.4621809  -0.3214515 ],0.5098949153769483,-0.37093889702984106,0.597982539824084
653,79744,29,"[907.9108522271268, 1639.5012289325844, 277.9801489767255]",[0.3138516  0.00957156 0.9494238 ],[ 0.62745122  0.74839587 -0.21496184],[ 0.71260238 -0.66318324 -0.22887955],0.7494929320195343,-0.3107804973705859,0.7775957002012988
654,58608,21,"[889.2779825279825, 2044.1778426153426, 177.83930521430523]",[-0.18045319 -0.50918772  0.84152511],[0.55542557 0.65334873 0.51442965],[ 0.81175063 -0.56023504 -0.16491702],0.6040890461382963,-0.20043424669204257,0.6236527968786136
656,71616,26,"[916.7205792001787, 3395.8577692135837, 232.36638460679177]",[0.47198523 0.65590609 0.58908162],[-0.22107574 -0.5587846   0.799303  ],[ 0.85343744 -0.50749086 -0.11873315],0.5364714431253134,-0.1382361293409776,0.5482509165125582
657,45316,16,"[877.1921396416277, 236.40566245917557, 75.52012534204255]",[0.18941625 0.31269665 0.9307751 ],[ 0.60801494  0.70697933 -0.36124514],[ 0.77099891 -0.63435087  0.05621086],0.6884686883166165,-0.07277777074759827,0.690388117572021
659,269918,98,"[973.1996865714773, 2109.209634037004, 35.29824613401107]",[-0.01650041 -0.36721697  0.92998894],[0.51612141 0.7934908  0.32247641],[ 0.85635649 -0.48530819 -0.17643562],0.5155839375492048,-0.20318740551243725,0.5426242939982332
660,107240,39,"[962.0899571055576, 2120.6705893323387, 268.67826370757183]",[ 0.39723378  0.7169589  -0.57286583],[0.4440006  0.39616517 0.80368938],[ 0.80316175 -0.57360534 -0.16095999],0.6201821939437215,-0.19778777952992915,0.6382128638611683
661,48103,17,"[905.1430472111927, 2484.4324678294493, 193.99407521360413]",[ 0.44967331  0.67473869 -0.58525346],[0.37578506 0.4515086  0.80927472],[ 0.81029593 -0.58383875 -0.05052535],0.6243689485606383,-0.06227356716307065,0.6261393990496499
662,48808,17,"[891.1467382396329, 2415.48938698574, 65.9461973446976]",[-0.09616211 -0.07858371  0.99225876],[0.65492333 0.74569605 0.12252688],[ 0.74955205 -0.66163585  0.0202414 ],0.7231791472868329,-0.026998098577374532,0.7234112184656197
664,26028,9,"[891.2599892423544, 3309.495005378823, 128.118564622714]",[ 0.5359816   0.84164596 -0.06599852],[ 0.23490307 -0.07358918  0.96922917],[ 0.81089103 -0.53499226 -0.23714766],0.5832047698687507,-0.2845188096431582,0.6251231910473939
665,83306,30,"[927.429524884162, 2619.151177586248, 238.06189230067463]",[ 0.45859675  0.88863314 -0.00449089],[ 0.13368604 -0.06399344  0.98895545],[ 0.87853119 -0.45413213 -0.14814503],0.47709340553744006,-0.16705647446448246,0.49801771703642217
666,55487,20,"[901.7886351758069, 3533.2328833780884, 60.52161767621244]",[ 0.19871429  0.73898672 -0.64374782],[0.61971532 0.41411655 0.66667864],[ 0.75925329 -0.53141896 -0.37567052],0.6106743927907873,-0.45947048843679333,0.7086313683973209
667,8988,3,"[882.2465509568314, 3179.9900979083222, 246.2681352914998]",[0.51115928 0.85910284 0.0256613 ],[ 0.05167906 -0.06052377  0.99682804],[ 0.85793092 -0.50821176 -0.07533491],0.5347896420042332,-0.08758534534112378,0.5395675895623631
668,45756,16,"[902.8603898942215, 3401.6979631086633, 100.76962584141971]",[0.34414637 0.03590449 0.93822926],[ 0.52759326  0.81919331 -0.22487257],[ 0.77666507 -0.57239251 -0.26297943],0.6351210163693243,-0.32648378021397484,0.6814421940834416
669,181523,66,"[1004.5907681120299, 938.6776992447238, 35.80403034326228]",[0.60572428 0.66031756 0.44393559],[-0.26761444 -0.35636186  0.89520318],[ 0.7493201  -0.66104988 -0.03914652],0.722893119600084,-0.05219526633790777,0.7237615644840144
670,9552,3,"[904.5843802345058, 2887.763609715243, 4.234087102177554]",[0.69319894 0.67144046 0.26199798],[ 0.05171675 -0.4089097   0.91110824],[ 0.71888846 -0.61802958 -0.31818049],0.7100994679256284,-0.41668360775060276,0.7685943884035634
671,28725,10,"[906.8762053959965, 1086.4876588337686, 161.85549173194082]",[0.62490048 0.57268369 0.53059663],[-0.27043402 -0.47877388  0.83524907],[ 0.73236933 -0.66543892 -0.14431287],0.7375523091031349,-0.19455675811653766,0.7490011901926029
672,33086,12,"[925.327963489089, 984.722178564952, 207.1740010880735]",[0.64495689 0.73506208 0.20907975],[ 0.14759868 -0.38824742  0.90965849],[ 0.74983014 -0.55583062 -0.35889705],0.6378939284057803,-0.44641226665744616,0.7229910202154012
674,7538,2,"[892.8542053595118, 2031.3352348102944, 205.750596975325]",[ 0.54490487  0.7650212  -0.343251  ],[0.28747685 0.2141046  0.93355036],[ 0.78767744 -0.60737285 -0.10325925],0.65686476057903,-0.13035000444961053,0.6637663246539244
675,109646,39,"[933.3388176495266, 2586.1063878299256, 273.54749831275194]",[-0.04998887 -0.29109474  0.95538734],[0.59038746 0.76294731 0.26335156],[ 0.80557046 -0.57721335 -0.13371981],0.6217323094468462,-0.16449405738342285,0.6341586917948626
676,6389,2,"[907.8430114258882, 822.5388949757396, 73.61527625606512]",[ 0.58257751  0.81086378 -0.0557079 ],[-0.17464165  0.19182394  0.96576595],[ 0.79379074 -0.5529046   0.2533629 ],0.6083980043182884,-0.30895982233237873,0.653779624337764
677,4331,1,"[899.029785268991, 2039.9822211960286, 216.64904179173402]",[-0.06077242 -0.1528326   0.98638173],[0.74723852 0.64821284 0.14647427],[-0.66177134  0.74596401  0.07480894],0.8451341788177582,-0.11256562307084968,0.8476173024443547
679,67059,24,"[930.9243800235613, 3300.67242279187, 156.9599457194411]",[ 0.11230348 -0.3157844   0.94216142],[0.63510535 0.75202446 0.17635306],[ 0.76421798 -0.57856669 -0.28501132],0.6480107299271507,-0.35696786585646934,0.700968377732656
680,21982,8,"[922.6758711673187, 807.0389409516878, 220.8995086889273]",[0.49347433 0.81840845 0.29443284],[ 0.04414808 -0.36165474  0.93126623],[ 0.86863919 -0.44655733 -0.21459849],0.4748547043080395,-0.24220155064643648,0.5183473029127788
681,25213,9,"[915.8376234482212, 3372.430809503034, 260.5027168524174]",[0.34103039 0.10210013 0.93449122],[ 0.50144094  0.82109025 -0.27270457],[ 0.7951448  -0.5615927  -0.22881955],0.6149264820336839,-0.2802000344320907,0.6515500011147091
683,23582,8,"[918.2124077686371, 3570.611483334747, 276.447714358409]",[ 0.05504133 -0.31792572  0.94651661],[0.61935089 0.75441891 0.21738581],[ 0.78318256 -0.5742607  -0.23843179],0.632688068422862,-0.2955248367838332,0.6710285045189887
684,71997,26,"[953.5437587677264, 2112.4949095101183, 218.83677097656846]",[-0.34864664 -0.51182578  0.78516234],[0.56519901 0.55345134 0.61175297],[ 0.74766009 -0.65705859 -0.09632448],0.7209894126666533,-0.12812878444632297,0.7262648052837775
685,15522,5,"[917.1434737791521, 2116.6291070738307, 145.62633681226646]",[-0.41446404 -0.53827009  0.73381529],[0.50920785 0.53113409 0.67720303],[ 0.75427245 -0.65434081 -0.05395538],0.7145735443488868,-0.07141136887713577,0.7162510369996025
686,24006,8,"[928.8886111805382, 2769.8017162376073, 174.16104307256518]",[0.59584344 0.53255156 0.60113179],[-0.32114513 -0.52806347  0.78613916],[ 0.73609538 -0.66146641 -0.14361681],0.7320494278134755,-0.19268563880246825,0.7435127897127153
687,2820,1,"[905.6028368794326, 3128.618085106383, 296.4769503546099]",[0.58730231 0.80506512 0.08334354],[ 0.45938257 -0.41635018  0.78461467],[ 0.666366   -0.42251944 -0.61435631],0.5650915093182672,-0.7448108112487656,0.8414719826443434
688,118278,43,"[1033.480266828996, 206.8334855171714, 33.02390977189334]",[ 0.75141185  0.65893954 -0.03433528],[-0.09418862  0.15861915  0.98283695],[-0.65307636  0.73528134 -0.18125291],0.8445393438878902,-0.2707233845508255,0.8591566510814456
689,27661,10,"[938.7452008242652, 358.16922743212467, 58.81197353674849]",[ 0.57689883  0.63676902 -0.51157889],[0.298999   0.41821112 0.85772901],[ 0.76012324 -0.64778444  0.0508722 ],0.7057755437309611,-0.06682659841890545,0.7072935702555332
690,73255,26,"[1002.3487270493482, 2968.572274930039, 149.62816190021158]",[ 0.55492875  0.79201831 -0.254482  ],[ 0.44149643 -0.02111697  0.89701448],[ 0.705078   -0.61013202 -0.36139167],0.7133324418448413,-0.47364155850621303,0.7882631965207249
691,7201,2,"[914.4316067212887, 416.34411887237883, 6.460908207193445]",[0.31037614 0.55829135 0.76940069],[-0.51723544 -0.57989528  0.62943544],[ 0.79758019 -0.59332304  0.10878241],0.6395881980429775,-0.13555415214003752,0.6475233545225694
692,27660,10,"[918.4692335502531, 2645.7043745480837, 202.59862617498192]",[ 0.16601979 -0.14220564  0.97581504],[0.57234953 0.81971244 0.0220804 ],[ 0.80302768 -0.55484149 -0.21747982],0.6046174428950238,-0.2644804394919375,0.6384378666425925
693,41065,14,"[959.4046755144284, 2768.2157311579203, 195.7154998173627]",[0.61856254 0.71885228 0.31722513],[-0.01370527 -0.39379778  0.91909492],[ 0.78561603 -0.57286535 -0.23373649],0.630050800847326,-0.28918002956948907,0.6671051678414518
694,26963,9,"[933.9570893446574, 3473.0832622482662, 91.583614582947]",[0.45612066 0.25430995 0.85280736],[ 0.41472394  0.78713177 -0.45653875],[ 0.78737412 -0.56191638 -0.25355864],0.6198341717029995,-0.3115439322832649,0.6642585045848937
696,3016,1,"[920.6034482758621, 840.8242705570292, 47.96385941644562]",[0.60640086 0.46140384 0.64759902],[-0.30662048 -0.61575537  0.72583002],[ 0.73366333 -0.63871107 -0.23191872],0.7163199419927083,-0.3061708065477467,0.7470988416338163
697,29734,10,"[948.1867559023341, 390.0369946862178, 82.36880339005852]",[ 0.57885277  0.6246746  -0.5241289 ],[0.24013761 0.48366937 0.84166375],[ 0.77927106 -0.61306246  0.12996549],0.666586266660249,-0.1652572741106124,0.6772945087992543
698,12639,4,"[952.7977688108236, 480.51309439037897, 171.9942242266002]",[0.77843445 0.58944437 0.2158591 ],[-0.19345699 -0.1018639   0.9758064 ],[-0.59717184  0.80136077 -0.03473776],0.9303760744908877,-0.058104984090836906,0.9308257541706869
699,6053,2,"[931.4303651082108, 751.5318024120271, 190.44886832975385]",[-0.60781531 -0.46437954  0.64413678],[0.55861145 0.32647089 0.76247624],[-0.56437027  0.82326691  0.06097373],0.9698511461957258,-0.10762108171501364,0.9711260973227696
700,7251,2,"[926.7250034478003, 1045.0001379120122, 185.10812301751483]",[ 0.33925481  0.74552655 -0.57366919],[0.57511044 0.31821363 0.75364983],[ 0.74441531 -0.58560247 -0.3208046 ],0.6665542970085018,-0.40689819790332826,0.7311375642003412
701,58234,21,"[989.3657313596868, 228.4967201291342, 145.54552323384965]",[0.53338492 0.47178817 0.70208008],[-0.63882818 -0.31935773  0.69993514],[-0.55443582  0.82184339 -0.13105098],0.9773045565117046,-0.23210813695875862,0.9831114278341078
702,173929,63,"[997.4491142937635, 1795.5055626146302, 168.13406044995372]",[0.50270704 0.84715005 0.17211165],[-0.01130757 -0.19263696  0.98120494],[ 0.86438288 -0.4952048  -0.08726075],0.5202545093110839,-0.10061064106638999,0.5268745316146202
703,28988,10,"[958.184421139782, 2723.353594590865, 224.4587760452601]",[ 0.57650114  0.81707173 -0.00634313],[ 0.17730312 -0.11751415  0.97711516],[ 0.79762776 -0.56443265 -0.21261641],0.6158345519737332,-0.26050368223168907,0.6474444857526486
704,41845,15,"[967.9118413191541, 2954.871884335046, 131.95557414266938]",[ 0.54935981  0.73569399 -0.39617943],[0.36658713 0.21386632 0.90546953],[ 0.75087793 -0.64266286 -0.15220639],0.7078989325284522,-0.1999947486579036,0.7214059374877446
705,7959,2,"[939.4560874481718, 764.97838924488, 105.76177911797964]",[0.4713842  0.38178219 0.79500899],[-0.59499727 -0.52771582  0.60621304],[-0.65098017  0.75878743  0.02159754],0.8617212734205908,-0.03316478521465271,0.8619213698996916
706,4578,1,"[929.3636959370905, 2077.902359108781, 195.41284403669724]",[-0.2456434  -0.61789989  0.74689963],[0.70146662 0.41848046 0.57690439],[ 0.66903206 -0.66563791 -0.33063918],0.782855106876064,-0.45900110144536566,0.8378906377540705
707,78394,28,"[981.5878893792892, 482.818506518356, 236.38613924535042]",[-0.16302654 -0.30745754  0.93749251],[0.70163701 0.63190231 0.32924912],[-0.69363381  0.71145579  0.11270674],0.7980813580326863,-0.16107960847246608,0.8042747913594067
708,3067,1,"[942.9830453211607, 1254.607433974568, 296.8046951418324]",[ 0.6371873   0.77036979 -0.02286333],[ 0.59137363 -0.46968213  0.6554967 ],[-0.49423636  0.43119494  0.75485187],0.7173821253192403,-0.99109185194618,1.0538401441484477
709,13483,4,"[943.4958095379367, 3295.3023066083215, 194.65423125417192]",[0.56502276 0.82354697 0.05019632],[ 0.20233377 -0.197285    0.95923911],[ 0.79988145 -0.53183552 -0.27810187],0.586773629448124,-0.3346054989053511,0.6436986740496653
710,44380,16,"[983.9525687246507, 812.1662911221271, 166.69319513294278]",[0.59092614 0.20715997 0.77967368],[ 0.48354797  0.68265611 -0.54787042],[-0.64574582  0.70076058  0.30322756],0.8262328571342971,-0.43901458916813635,0.8687966727594688
711,98272,35,"[983.8452153207425, 2229.284333279062, 162.44562031911428]",[-0.28744312 -0.473494    0.83257425],[0.51674349 0.65523236 0.55104149],[ 0.80644443 -0.5886204  -0.05633291],0.6305097786201905,-0.06974014598514838,0.6326821446981907
712,16242,5,"[956.6728851126709, 1001.0091121783032, 268.05578130772074]",[0.68111423 0.63981435 0.35597893],[-0.02629187 -0.46450589  0.88517965],[ 0.73170496 -0.61226781 -0.29955965],0.6967622859473407,-0.38858305301070956,0.7499763979024412
713,28360,10,"[972.7148448519041, 1136.926304654443, 184.0083568406206]",[0.62011705 0.77511717 0.12102982],[ 0.16474618 -0.27949941  0.94590632],[ 0.76701599 -0.56663344 -0.30101995],0.636262460922072,-0.37398596664420336,0.6966188717177888
714,27069,9,"[965.713657689608, 2168.2356200820127, 189.86039380841552]",[0.55400822 0.74881922 0.36379207],[-0.13998251 -0.34697101  0.92737048],[ 0.82065814 -0.5646954  -0.0874032 ],0.6026950991984609,-0.10610381066851965,0.6082344916270999
715,55987,20,"[1002.165484844696, 550.5241931162591, 154.20917355814743]",[0.68002566 0.53692339 0.49927785],[-0.4320905  -0.25666666  0.86453457],[-0.59233681  0.80363891 -0.05745958],0.9356229708444476,-0.09670234126963093,0.9368401846042879
717,21932,7,"[963.8443826372423, 3140.4190224329745, 15.868685026445377]",[0.59748791 0.55730689 0.57655635],[-0.1541126  -0.625796    0.76461015],[ 0.78692916 -0.54569992 -0.28801753],0.6063197951970348,-0.3508586428113562,0.6649799498715968
718,205523,74,"[1049.2540786189381, 1282.9471640643626, 233.73341669788783]",[ 0.48887403  0.83461751 -0.25380267],[0.41564581 0.03293773 0.90892996],[ 0.76696854 -0.54984427 -0.33080287],0.6219823188015213,-0.4072049434690346,0.6966928235782044
719,49332,17,"[973.3276169626206, 3009.214444985, 94.20293116030163]",[ 0.06871122 -0.01195011  0.99756502],[ 0.65222909  0.75717347 -0.03585445],[ 0.7549013  -0.65310453 -0.05982052],0.7132251945336294,-0.0790775962525746,0.7152927094189383
721,19922,7,"[982.9907639795201, 2880.2338118662783, 171.78706957132817]",[0.70427071 0.67804469 0.21037624],[ 0.01302812 -0.30862698  0.95109393],[ 0.70981197 -0.66708679 -0.22619058],0.7543781056374356,-0.3084893747294703,0.7815650897674796
722,12352,4,"[952.1801327720207, 921.6883095854922, 95.23639896373057]",[0.14387855 0.36724024 0.91893067],[ 0.62979342  0.68228625 -0.37127581],[ 0.76332118 -0.63215511  0.13311913],0.6916797482271666,-0.1726582434813865,0.702357723811793
723,8462,3,"[961.9293311273931, 2974.8273457811392, 115.22016071850626]",[0.69769718 0.71636536 0.00626917],[ 0.07948285 -0.08610263  0.99311068],[ 0.71196988 -0.69239223 -0.11701233],0.7714584647577026,-0.16289388429953247,0.7784968296529517
726,83758,30,"[992.9599202464242, 3490.948267628167, 127.16677809880848]",[-0.10773259 -0.64682512  0.75499069],[0.61752421 0.55161322 0.56070198],[ 0.77913897 -0.52663091 -0.34000345],0.5943772790887207,-0.41147299108871666,0.6775052560811047
728,45404,16,"[1003.0739582415646, 2260.3394634833935, 115.07373799665228]",[0.68785396 0.72376825 0.05492216],[-0.02539502 -0.05162306  0.9983437 ],[ 0.72540473 -0.68810942 -0.01712902],0.7590194712996475,-0.023608660506580594,0.7591741228204846
729,5325,1,"[950.8771830985916, 2507.9678873239436, 172.94103286384976]",[0.27007738 0.68220291 0.67945375],[-0.32245958 -0.60083911  0.73144527],[ 0.90723648 -0.41664319  0.05770981],0.43051484952231256,-0.06352496098657515,0.4341296361252167
730,230717,84,"[1045.5533359050264, 1775.2928782881193, 99.11047300372317]",[0.10339609 0.2311345  0.96741206],[ 0.54515328  0.80035279 -0.2494861 ],[ 0.83193578 -0.55318375  0.04325038],0.5868032414050525,-0.051940880475817165,0.588209012992182
731,3618,1,"[959.2935323383084, 470.47540077390823, 1.5630182421227197]",[ 0.60586058  0.79535194 -0.01866134],[-0.39399548  0.32033961  0.86148134],[ 0.69115882 -0.51458511  0.50744621],0.6399879689890046,-0.6333097410091356,0.8077050459132786
732,37691,13,"[1011.125892122788, 509.3189886179725, 193.46836114722348]",[ 0.8171855   0.57437054 -0.0480245 ],[0.01873834 0.05680273 0.99820956],[-0.57607008  0.81662227 -0.03565562],0.9564351656466135,-0.06181573143050203,0.9568836523010071
734,40304,14,"[1017.9703503374354, 3247.395816792378, 13.392392814608971]",[0.42257701 0.2368331  0.87483642],[ 0.42295399  0.80217125 -0.42146317],[ 0.80158505 -0.5481162  -0.23880963],0.5997640243523704,-0.28954906055074947,0.6408546825254331
735,98916,36,"[1059.6302721501072, 685.4555178130939, 285.1793440899349]",[ 0.66280895  0.74220086 -0.09910688],[ 0.23255575 -0.07823041  0.9694317 ],[ 0.71175987 -0.66559589 -0.22445489],0.7518943221345954,-0.3054810045630232,0.7787958559603262
736,5067,1,"[971.4789816459444, 729.8217880402605, 199.96368659956582]",[0.8181624  0.38666065 0.42556296],[-0.14060524 -0.58311484  0.80012952],[-0.55753068  0.71447227  0.42271613],0.9081592100966306,-0.6487243492288186,0.9793880361385473
737,44518,16,"[1006.5763062132171, 2216.470798328766, 287.2125657037603]",[ 0.51475344  0.63817913 -0.57250004],[0.43994124 0.37652042 0.81528159],[ 0.73585366 -0.67153538 -0.08694614],0.739729511642217,-0.11761153025834077,0.7438698273271369
738,49171,17,"[1002.025828232088, 542.0077484696264, 105.09135466026723]",[0.28574894 0.2560139  0.92347411],[ 0.73004749  0.56609816 -0.38283617],[-0.62078837  0.78357499 -0.02514036],0.9007980375872338,-0.04047535396057451,0.9010484186901818
739,3863,1,"[962.8097333678488, 2034.6958322547243, 69.50556562257313]",[0.58991671 0.78219514 0.20042216],[ 0.0017356  -0.24943959  0.9683888 ],[ 0.80746224 -0.57092088 -0.14850616],0.6154457372482783,-0.1818845568316879,0.6309588428951423
741,34072,12,"[992.0257983094623, 1734.4921343038272, 207.95022305705564]",[ 0.42262737  0.70786495 -0.5659623 ],[0.35273991 0.44675964 0.82218026],[ 0.8348417  -0.54711337 -0.06087937],0.5801268988170633,-0.07279439466635863,0.5829511662775663
742,34292,12,"[1007.1287472296746, 3136.5489618569927, 45.66446984719468]",[0.55370716 0.4740814  0.68458397],[ 0.22750733  0.70470881 -0.67203118],[ 0.80102984 -0.52785634 -0.28234532],0.5826566867964187,-0.3388806032838477,0.6417827442642878
743,77150,28,"[1018.0685936487363, 3091.212015554115, 75.10614387556707]",[0.28530807 0.16871175 0.94347001],[ 0.48395632  0.82431474 -0.29375414],[ 0.82727601 -0.5404087  -0.15353453],0.5786486121996892,-0.1835026183412641,0.5965548229141664
744,105654,38,"[1035.8001400798835, 1812.6932061256555, 245.80733337119275]",[0.58591349 0.65414009 0.47833683],[-0.2415416 -0.4224677  0.873601 ],[ 0.77353929 -0.62739285 -0.08952748],0.6814532899144514,-0.11522481079297342,0.6863893524301676
745,39122,14,"[1006.2869485200143, 480.8479627830888, 37.92180870098666]",[-0.24234062 -0.18950757  0.95150297],[0.61381817 0.72954955 0.30163673],[ 0.751331   -0.65714864  0.0604763 ],0.7186294590349522,-0.08031905741834514,0.7207196572751211
746,27846,10,"[998.6173956762192, 530.9788120376355, 66.84733893557423]",[0.1997455  0.34362042 0.91762015],[ 0.61891541  0.68177795 -0.39002891],[ 0.75963508 -0.64583577  0.0764899 ],0.7046055973703639,-0.10035469471845236,0.7080445098170004
747,4630,1,"[982.7449244060475, 928.34686825054, 131.8365010799136]",[0.6514324  0.48490881 0.58352315],[-0.47674787 -0.33667689  0.81200994],[-0.59020954  0.807163   -0.01185701],0.9394265424261404,-0.020086783501603186,0.9394779434953408
748,64981,23,"[1017.1681260676197, 1303.5052399932288, 154.54575952970868]",[ 0.52400378  0.80202092 -0.28667487],[0.24961762 0.17719283 0.95199461],[ 0.81431633 -0.57040788 -0.10734884],0.6110443927305483,-0.1310711676270346,0.6192459949399001
749,52580,19,"[1037.7446557626474, 2253.0371624191707, 75.3036896158235]",[-0.26965991 -0.22892609  0.93534827],[0.63068717 0.69202126 0.35119835],[ 0.72767935 -0.68461626  0.04222965],0.7549160565784899,-0.057968297578694206,0.7558637608659663
751,31846,11,"[1017.208189411543, 956.147585254035, 116.31872134647993]",[0.5261465  0.50526996 0.68401179],[-0.46695336 -0.50057934  0.72895465],[ 0.71072106 -0.70293854 -0.02744057],0.7798929943796246,-0.03859030546188731,0.7802736534388991
